name,slug,shortdescription,longdescription,order,state,image,title,description,keywords
CONEXIONES Y BRIDAS,,"conexiones y bridas, conexiones en pvc, conexiones industriales, ventas de conexiones, importacion de conexiones, fabricacion de bridas, ferreterias industrial, conexiones cifunsa, adaptadores de bridas, conexiones en general, ","conexiones y bridas, conexiones en pvc, conexiones industriales, ventas de conexiones, importacion de conexiones, fabricacion de bridas, ferreterias industrial, conexiones cifunsa, adaptadores de bridas, conexiones en general, ",737,,,,,
EMPRESAS CONSTRUCTORAS,,"construcciones de empresas, construcciones de viviendas, arquitectos y construcciones, contratistas generales, ingenieria y construccion, proyectos inmobiliarios, obras civiles, edificaciones y remodelaciones, habilitaciones urbanas, construcciones ampliaciones, alquiler de maquinarias para la construccion, construcciones en general, servicios para la construccion, desarrollo integral de proyectos, equipos para la construccion de empresas, ","construcciones de empresas, construcciones de viviendas, arquitectos y construcciones, contratistas generales, ingenieria y construccion, proyectos inmobiliarios, obras civiles, edificaciones y remodelaciones, habilitaciones urbanas, construcciones ampliaciones, alquiler de maquinarias para la construccion, construcciones en general, servicios para la construccion, desarrollo integral de proyectos, equipos para la construccion de empresas, ",738,,,,,
CONTENEDORES,,"contenedores, fabricaciony ventas de contenedores, venta y alquiler de contenedores, mantenimientos de contenedores, contenedores maritimos y modulos, ","contenedores, fabricaciony ventas de contenedores, venta y alquiler de contenedores, mantenimientos de contenedores, contenedores maritimos y modulos, ",739,,,,,
CONTRATISTAS GENERALES,,"contratistas generales, ejecicion y proyectos, diseño y fabricacion,  montaje industrial, proyectos y obras electromecanicas en general, estudio de ingenieria y proteccion, automatizacion industrial, construccion de obras civiles, proyecto inmobiliario, consultoria y ejecucion, habilitacion urbana y construccion, instalaciones electricas y remodelaciones,  ","contratistas generales, ejecicion y proyectos, diseño y fabricacion,  montaje industrial, proyectos y obras electromecanicas en general, estudio de ingenieria y proteccion, automatizacion industrial, construccion de obras civiles, proyecto inmobiliario, consultoria y ejecucion, habilitacion urbana y construccion, instalaciones electricas y remodelaciones,  ",740,,,,,
DEMOLICIONES,,"Demoliciones, compra materiales de demolición, ventas de demoliciones, demoliciones y excavaciones, demoliciones de concreto, demoliciones en general, eliminación de desmonte, movimiento de tierra, alquiler de maquinas para demoliciones, ventas de maquinarias para demoliciones, especialistas en demoliciones, volquetes para desmontes, equipos para demoliciones,","Demoliciones, compra materiales de demolición, ventas de demoliciones, demoliciones y excavaciones, demoliciones de concreto, demoliciones en general, eliminación de desmonte, movimiento de tierra, alquiler de maquinas para demoliciones, ventas de maquinarias para demoliciones, especialistas en demoliciones, volquetes para desmontes, equipos para demoliciones,",741,,,,,
COSMETICOS,,"Cosméticos, ventas de cosméticos, cosméticos para la vida, productos cosmecéuticos, fabricación de cosméticos, productos dermocosméticos, maquinaria y equipos para industria de farmacéutica y cosmética, cosméticos en general,","Cosméticos, ventas de cosméticos, cosméticos para la vida, productos cosmecéuticos, fabricación de cosméticos, productos dermocosméticos, maquinaria y equipos para industria de farmacéutica y cosmética, cosméticos en general,",742,,,,,
CRISTALERIA,,"cristalería, importación y distribución de cristales, ventas de cristalería, fabricación de cristalería fina, equipamiento gastronómico en cristales, locería para el hogar,","cristalería, importación y distribución de cristales, ventas de cristalería, fabricación de cristalería fina, equipamiento gastronómico en cristales, locería para el hogar,",743,,,,,
NIDOS,,NIDOS,NIDOS,744,,,,,
DRYWALL,,"drywall, acabados en drywall, drywall y techos acústicos, especialistas en drywall, proyectos integrales en drywall, contratistas drywall, materiales para el sistemas drywall, construcciones en pre fabricado en drywall, instalación en drywall, ventas de drywall, ampliaciones y remodelaciones en drywall, perfiles para drywall,","drywall, acabados en drywall, drywall y techos acústicos, especialistas en drywall, proyectos integrales en drywall, contratistas drywall, materiales para el sistemas drywall, construcciones en pre fabricado en drywall, instalación en drywall, ventas de drywall, ampliaciones y remodelaciones en drywall, perfiles para drywall,",745,,,,,
CROMADO INDUSTRIAL,,"cromado, cromado industrial, servicios en cromado, cromado en metal, cromado en plastico, cromado en aluminio, niquelado, bronceado, zincado, tropicalizado, cobreado, pulidos de metales, cromado duro industrial,","cromado, cromado industrial, servicios en cromado, cromado en metal, cromado en plastico, cromado en aluminio, niquelado, bronceado, zincado, tropicalizado, cobreado, pulidos de metales, cromado duro industrial,",746,,,,,
EMBALAJES,,"embalajes, cintas de embalajes, herramientas y accesorios para todo tipo de embalajes, cintas adhesivas, manga pp., zuncho plástico y metálico, selladoras de caja, stretch y cintas, embalaje de polietileno, cintas de embalaje impresas, ventas de productos para embalajes, embalajes en general, dispensadores de cintas manuales, adhesivos industrial, cintas especiales, embalaje para la agroindustria y minería, diseño especiales de empaques","embalajes, cintas de embalajes, herramientas y accesorios para todo tipo de embalajes, cintas adhesivas, manga pp., zuncho plástico y metálico, selladoras de caja, stretch y cintas, embalaje de polietileno, cintas de embalaje impresas, ventas de productos para embalajes, embalajes en general, dispensadores de cintas manuales, adhesivos industrial, cintas especiales, embalaje para la agroindustria y minería, diseño especiales de empaques",747,,,,,
TABLEROS ELECTRICOS,,"Tablero eléctrico, fabricación de tableros eléctricos, tableros eléctricos media tención, tablero de distribución t control eléctrico, tableros eléctricos de sub estación, tableros para fuerza y distribución, tableros de distribución auto portados, sistemas cortacables, banco de condensadores, distribución y control de energía,","Tablero eléctrico, fabricación de tableros eléctricos, tableros eléctricos media tención, tablero de distribución t control eléctrico, tableros eléctricos de sub estación, tableros para fuerza y distribución, tableros de distribución auto portados, sistemas cortacables, banco de condensadores, distribución y control de energía,",748,,,,,
ELECTRICISTAS,,"Electricista, instalaciones y reparaciones eléctricas, instalaciones industrial comercial y residencial, mantenimiento de sistema de intercomunicadores, cableado estructurado, técnico electricista, instalaciones luminarias, instalaciones eléctricas en general, cableado domiciliario e industrial, redes eléctricas, cableado estructurado, cableado y pozo a tierra,","Electricista, instalaciones y reparaciones eléctricas, instalaciones industrial comercial y residencial, mantenimiento de sistema de intercomunicadores, cableado estructurado, técnico electricista, instalaciones luminarias, instalaciones eléctricas en general, cableado domiciliario e industrial, redes eléctricas, cableado estructurado, cableado y pozo a tierra,",749,,,,,
EMPAQUETADURAS,,"Empaquetaduras, empaquetaduras en plancha , empaquetaduras en cordones, fabricante de empaquetaduras, importador y distribuidor de empaquetaduras, empaquetaduras en general, empaquetaduras y productos industriales,","Empaquetaduras, empaquetaduras en plancha , empaquetaduras en cordones, fabricante de empaquetaduras, importador y distribuidor de empaquetaduras, empaquetaduras en general, empaquetaduras y productos industriales,",750,,,,,
EDITORIALES,,"Editoriales, textos escolares, proyectos editoriales, venta de libros, impresión de textos, librerías, libros y revistas, distribución de textos, importación de editoriales, editoriales en general","Editoriales, textos escolares, proyectos editoriales, venta de libros, impresión de textos, librerías, libros y revistas, distribución de textos, importación de editoriales, editoriales en general",751,,,,,
EMPAQUES MATERIALES Y MAQUINAS,,"Empaques materiales y maquinas, empaque de alta barrera, empaque laminado, empaque flexible, empaque termo contraíbles, maquinas para empaque de  embutidos, maquinas para  empaquetado de carne, servicios de empaque, venta de materiales de empaque, maquina vertical para envasado, mantenimientos de maquinas de empaque, empaquetado automático, fabricación de maquinas de empaque, máquina para la industria alimentaria, envasadoras, empacadoras","Empaques materiales y maquinas, empaque de alta barrera, empaque laminado, empaque flexible, empaque termo contraíbles, maquinas para empaque de  embutidos, maquinas para  empaquetado de carne, servicios de empaque, venta de materiales de empaque, maquina vertical para envasado, mantenimientos de maquinas de empaque, empaquetado automático, fabricación de maquinas de empaque, máquina para la industria alimentaria, envasadoras, empacadoras",752,,,,,
ENCOFRADOS,,"Encofrados, sistema para la construcción en concreto, alquiler y venta de equipos de encofrados, soluciones en encofrados, encofrados y andamios","Encofrados, sistema para la construcción en concreto, alquiler y venta de equipos de encofrados, soluciones en encofrados, encofrados y andamios",753,,,,,
ENVASES DE CARTON Y PLASTICOS,,"envases de cartón y plásticos, cajas de cartón carrujado, envases descartables de cartón decorado, envases de plásticos para alimentos, fabricación de envases, ventas de envases de cartón, venta de envases de plásticos, envases para la industria, envases para farmacia, envases para alimentos agroquímicos, envases para licores, envases plásticos polietileno, envases y empaques termo formados, envases soplado en general","envases de cartón y plásticos, cajas de cartón carrujado, envases descartables de cartón decorado, envases de plásticos para alimentos, fabricación de envases, ventas de envases de cartón, venta de envases de plásticos, envases para la industria, envases para farmacia, envases para alimentos agroquímicos, envases para licores, envases plásticos polietileno, envases y empaques termo formados, envases soplado en general",754,,,,,
ENVASES DESCARTABLES,,"Envases descartables, envases descartables stretch, productos descartables, cajas descartables, ventas de envases descartables, fabricación de envases descartables, mayoristas de envases descartables, platos descartables, vasos descartables, bolsas descartables","Envases descartables, envases descartables stretch, productos descartables, cajas descartables, ventas de envases descartables, fabricación de envases descartables, mayoristas de envases descartables, platos descartables, vasos descartables, bolsas descartables",755,,,,,
ESCUELA DE CHOFERES,,"Escuela de choferes, escuela de conductores, academia de manejo, cursos de manejo, escuela integral de conductores, clases personalizado, asesoramiento en brevete","Escuela de choferes, escuela de conductores, academia de manejo, cursos de manejo, escuela integral de conductores, clases personalizado, asesoramiento en brevete",756,,,,,
ESTANTERIA METALICA,,"estantería metálica, estantería fija y móvil, fabricas de estantería, almacenamiento de estantería, estantería desplazables, estantería selectiva, estantería acumulativa, ventas de estanterías, estanterías en general, guarda ropa, archiveros, racks carga pesada, escritorios, proyectos de almacenamiento, estructura armo rack","estantería metálica, estantería fija y móvil, fabricas de estantería, almacenamiento de estantería, estantería desplazables, estantería selectiva, estantería acumulativa, ventas de estanterías, estanterías en general, guarda ropa, archiveros, racks carga pesada, escritorios, proyectos de almacenamiento, estructura armo rack",757,,,,,
ESTRUCTURAS METALICAS,,"estructuras metalicas, ventas de estructuras metalicas, estructuras metalicas industrial, estructuras metalicas cristal templado, fabricacion de estructuras metalicas, mantenimiento industrial, carpinteria metalica, fabricacion de muebles metalicos, estructuras metalicos en general, plantas industriales y estructuras metalicas, estructuras metalicos en fierro, instalacion de estructuras metalicas ","estructuras metalicas, ventas de estructuras metalicas, estructuras metalicas industrial, estructuras metalicas cristal templado, fabricacion de estructuras metalicas, mantenimiento industrial, carpinteria metalica, fabricacion de muebles metalicos, estructuras metalicos en general, plantas industriales y estructuras metalicas, estructuras metalicos en fierro, instalacion de estructuras metalicas ",758,,,,,
ETIQUETAS AUTOADHESIVAS,,"etiquetas autoadhesivas, especialistas en etiquetas, autoadhesivas en diferentes materiales, fabrica de etiquetas, etiquetas para la industrias, etiquetas impresas a todo color, etiquetas termoencogibles, fabricantes de etiquetas autoadhesiva, etiquetas de seguridad, etiquetas full color, etiquetas sin impresión, etiquetas para envases, etiquetas y precinto, cinta de embalaje, sistema de impresión, etiquetas en forma del envases","etiquetas autoadhesivas, especialistas en etiquetas, autoadhesivas en diferentes materiales, fabrica de etiquetas, etiquetas para la industrias, etiquetas impresas a todo color, etiquetas termoencogibles, fabricantes de etiquetas autoadhesiva, etiquetas de seguridad, etiquetas full color, etiquetas sin impresión, etiquetas para envases, etiquetas y precinto, cinta de embalaje, sistema de impresión, etiquetas en forma del envases",759,,,,,
ESCUELA DE POST GRADO,,"escuela de post grado, escuela de gestion y economia, tecnica en ensamblaje y reparacion de computadoras, executive mba, maestria en ciencias empresariales, master en direccion de negocios, maestria en administracion de empresas","escuela de post grado, escuela de gestion y economia, tecnica en ensamblaje y reparacion de computadoras, executive mba, maestria en ciencias empresariales, master en direccion de negocios, maestria en administracion de empresas",760,,,,,
ESENCIAS,,"Esencias, colorantes, fruta confitadas, productos químicos, fragancia para perfumes finos, esencias para productos de limpieza, pigmentos, tintes, esencia liquida y en polvo, esencias para panificadoras, esencias liquidas, esencias técnicas, esencias químicas","Esencias, colorantes, fruta confitadas, productos químicos, fragancia para perfumes finos, esencias para productos de limpieza, pigmentos, tintes, esencia liquida y en polvo, esencias para panificadoras, esencias liquidas, esencias técnicas, esencias químicas",761,,,,,
ESPUMAS PLASTICAS,,"Espumas plásticas, espumas de alta calidad, planchas, cojines para tapicería, colchones de espuma, espuma de poliuretano, fabrica de espumas plásticas, ventas de espumas plásticas espumas de poliuretano, fabricamos espuma de alta y baja densidad","Espumas plásticas, espumas de alta calidad, planchas, cojines para tapicería, colchones de espuma, espuma de poliuretano, fabrica de espumas plásticas, ventas de espumas plásticas espumas de poliuretano, fabricamos espuma de alta y baja densidad",762,,,,,
DETECTIVES PRIVADOS,,"Detectives privados en Perú, investigación privada, investigación de toda índole, investigación  diversos, especialistas en seguimiento, detectives privados con filmación y grabación","Detectives privados en Perú, investigación privada, investigación de toda índole, investigación  diversos, especialistas en seguimiento, detectives privados con filmación y grabación",763,,,,,
DISEÑO DE INTERIORES,,"Diseño de interiores, arquitectura de interiores, decoraciones de interiores, proyectos y amueblamiento, diseño y ejecución en drywall, diseños de interiores comerciales, diseño residencial, diseño  industriales, diseño con materiales y acabados","Diseño de interiores, arquitectura de interiores, decoraciones de interiores, proyectos y amueblamiento, diseño y ejecución en drywall, diseños de interiores comerciales, diseño residencial, diseño  industriales, diseño con materiales y acabados",764,,,,,
DISEÑO GRAFICO,,"diseño grafico, imagen corporativo, media interactiva, serigrafia, estampado textil, diseño grafico comercial, servicios de diseños graficos, publicitario corporativo, logotipos, identidad de marca, diseño grafico integral, logos y marcas, diseño grafico de ingenieria, diseño industrial, imprentas, pre prensa digital, publicidad agencias","diseño grafico, imagen corporativo, media interactiva, serigrafia, estampado textil, diseño grafico comercial, servicios de diseños graficos, publicitario corporativo, logotipos, identidad de marca, diseño grafico integral, logos y marcas, diseño grafico de ingenieria, diseño industrial, imprentas, pre prensa digital, publicidad agencias",765,,,,,
DISFRACES,,"disfraces, trajes tipicos, ventas de disfraces, alquiler de disfraces, disfraces para adultos, disfraces para niños, alquiler de vestuarios, confección de disfraces, vestidos folkloricos, vestuarios y muñecos, vestimenta para teatro, confección de muñecos publicitarios, mascaras, togas de graduación","disfraces, trajes tipicos, ventas de disfraces, alquiler de disfraces, disfraces para adultos, disfraces para niños, alquiler de vestuarios, confección de disfraces, vestidos folkloricos, vestuarios y muñecos, vestimenta para teatro, confección de muñecos publicitarios, mascaras, togas de graduación",766,,,,,
DISCOTECAS Y PUBS,,"discotecas y pubs, show en vivo, servicio personalisado, discotecas de anbiente, discotecas para adultos, discotecas juveniles,  discoteca privadas, karaokes modernos","discotecas y pubs, show en vivo, servicio personalisado, discotecas de anbiente, discotecas para adultos, discotecas juveniles,  discoteca privadas, karaokes modernos",767,,,,,
ENSAYOS NO DESTRUCTIVOS,,"ensayos no destructivos, ventas de equipos de ensayos no destructivos, tratamiento termico, inspecciones y ensayos no destructivos, mantenimiento industrial, analisis vibracional, ensayo predictivo, ","ensayos no destructivos, ventas de equipos de ensayos no destructivos, tratamiento termico, inspecciones y ensayos no destructivos, mantenimiento industrial, analisis vibracional, ensayo predictivo, ",768,,,,,
EMBUTIDOS INSUMOS MAQUINAS Y EQUIPOS,,"enbutidos insumos maquinas y equipos, venta de enbutidos, fabrica de embutidos, embutidos de aves, embutidos de carnes, proteinas para embutidos, insumos para embutidos, maquinas para embutidos, cortadoras de embutidos, maquinas para la industria alimentaria, ","enbutidos insumos maquinas y equipos, venta de enbutidos, fabrica de embutidos, embutidos de aves, embutidos de carnes, proteinas para embutidos, insumos para embutidos, maquinas para embutidos, cortadoras de embutidos, maquinas para la industria alimentaria, ",769,,,,,
FILMACION SERVICIOS,,"filmación servicios, organización de eventos, fotografia equipos, filmación digital, filmación profesional, filmación de eventos sociales, fotografia artistica, filmación con camara digital 3d, fotos video digital, servicios audiovisuales, servicio fotografico","filmación servicios, organización de eventos, fotografia equipos, filmación digital, filmación profesional, filmación de eventos sociales, fotografia artistica, filmación con camara digital 3d, fotos video digital, servicios audiovisuales, servicio fotografico",770,,,,,
FILTROS INDUSTRIALES,,"filtros industriales, filtros prensa, filtros para fluidos, filtros de manguera, filtros de aire, placas filtrantes, filtro cartucho, papeles filtrantes, mallas filtrantes, especialistas en filtración, venta de filtros, ","filtros industriales, filtros prensa, filtros para fluidos, filtros de manguera, filtros de aire, placas filtrantes, filtro cartucho, papeles filtrantes, mallas filtrantes, especialistas en filtración, venta de filtros, ",771,,,,,
FILTROS PARA MOTORES AUTOMOTRICES Y ESTACIONARIOS,,"filtros para motores automotrices y estacionarios , filtros originales, filtros alemanes de alto rendimiento, distribución autorizados de filtros, filtros para aire, filtros nacionales e importados, fabrica de filtros, tecnología en filtración, filtros de aire para motores en general, filtros industriales y ambientales, filtros de aire para maquinarias pesada, filtros especiales inoxidables","filtros para motores automotrices y estacionarios , filtros originales, filtros alemanes de alto rendimiento, distribución autorizados de filtros, filtros para aire, filtros nacionales e importados, fabrica de filtros, tecnología en filtración, filtros de aire para motores en general, filtros industriales y ambientales, filtros de aire para maquinarias pesada, filtros especiales inoxidables",772,,,,,
FORMULARIOS CONTINUOS,,"Formularios continuos, facturas, guías boletas, comprobantes de pagos, códigos de barras, rollos de fax, documentos personalizados, impresión variable, fabrica de formularios continuos, impresos en general","Formularios continuos, facturas, guías boletas, comprobantes de pagos, códigos de barras, rollos de fax, documentos personalizados, impresión variable, fabrica de formularios continuos, impresos en general",773,,,,,
FRENOS,,"Frenos, frenos y embragues, servicios de frenos, tambores de frenos, venta de frenos,  importación de frenos, especialistas en frenos de automóviles, fabrica y venta de tambores, discos de frenos","Frenos, frenos y embragues, servicios de frenos, tambores de frenos, venta de frenos,  importación de frenos, especialistas en frenos de automóviles, fabrica y venta de tambores, discos de frenos",774,,,,,
GARRUCHAS,,"Garruchas, venta de garruchas, fabrica de garruchas, importación de garruchas, distribución autorizada de garruchas, garruchas en general, garruchas y ruedas, garruchas en acero inoxidables, garruchas de fierro fundido, garruchas industriales","Garruchas, venta de garruchas, fabrica de garruchas, importación de garruchas, distribución autorizada de garruchas, garruchas en general, garruchas y ruedas, garruchas en acero inoxidables, garruchas de fierro fundido, garruchas industriales",775,,,,,
GAS EQUIPOS Y ACCESORIOS,,"gas equipos y accesorios, fabrica balones de gas, gas para uso domestico, gas tanques, gas natural sintetizado, accesorios y conexiones para gas, detectores de gas, distribuidores autorizados de gas, equipamiento para gas, válvulas de seguridad, comercializadores de equipos de gas, insumos para gas","gas equipos y accesorios, fabrica balones de gas, gas para uso domestico, gas tanques, gas natural sintetizado, accesorios y conexiones para gas, detectores de gas, distribuidores autorizados de gas, equipamiento para gas, válvulas de seguridad, comercializadores de equipos de gas, insumos para gas",776,,,,,
GOLOSINAS Y CARAMELOS,,"Golosinas y caramelos, chocolates, fabrica da caramelos, distribuidores de golosinas, venta de golosinas, golosinas publicitarios, comercialización de golosinas","Golosinas y caramelos, chocolates, fabrica da caramelos, distribuidores de golosinas, venta de golosinas, golosinas publicitarios, comercialización de golosinas",777,,,,,
GRIFERIAS,,"Griferías, grifería y válvulas, fabrica de grifería, ventas de grifería, grifería en bronce estampado, accesorios sanitarios, instalaciones sanitarias, importador de grifería, accesorios de grifería","Griferías, grifería y válvulas, fabrica de grifería, ventas de grifería, grifería en bronce estampado, accesorios sanitarios, instalaciones sanitarias, importador de grifería, accesorios de grifería",778,,,,,
"HIELO, ARTIFICIAL MAQUINAS Y EQUIPOS",,"Hielo, artificial maquinas y equipos, arte en hielo, hielo en bloques, hielo en cubos, distribuidores de hielo, hielo por mayor y menor, fábrica de hielo, hielo seco","Hielo, artificial maquinas y equipos, arte en hielo, hielo en bloques, hielo en cubos, distribuidores de hielo, hielo por mayor y menor, fábrica de hielo, hielo seco",779,,,,,
HILADOS,,"Hilados, hilados de algodón, hilados acrílicos, fibras de lana, fábrica de hilados, hilados industriales, hilados especiales, ventas de hilados, servicios de hilados, hilados cardados, hilados elásticos, hilados sintéticos","Hilados, hilados de algodón, hilados acrílicos, fibras de lana, fábrica de hilados, hilados industriales, hilados especiales, ventas de hilados, servicios de hilados, hilados cardados, hilados elásticos, hilados sintéticos",780,,,,,
HORNOS INDUSTRIALES,,"hornos industriales, fabrica de hornos, hornos a carbón, hornos para pollería, equipamiento para hornos industriales, servicio técnicos para hornos industriales, mantenimiento de hornos industriales, horno de fundición, hornos a gas, hornos eléctricos","hornos industriales, fabrica de hornos, hornos a carbón, hornos para pollería, equipamiento para hornos industriales, servicio técnicos para hornos industriales, mantenimiento de hornos industriales, horno de fundición, hornos a gas, hornos eléctricos",781,,,,,
INSTRUMENTOS MUSICALES,,"Instrumentos musicales, ventas de instrumentos musicales, instrumentos nacionales o importados, instrumentos musicales importados, distribuidor de instrumentos musicales, mantenimiento de instrumentos musicales, fabrica de instrumentos musicales","Instrumentos musicales, ventas de instrumentos musicales, instrumentos nacionales o importados, instrumentos musicales importados, distribuidor de instrumentos musicales, mantenimiento de instrumentos musicales, fabrica de instrumentos musicales",782,,,,,
FABRICANTES DE JABONES,,"Fabricantes de jabones en Perú, Jabones de glicerina, jabones de vegetales, ventas de jabones, mayoristas de jabones, fábrica de jabones, jabones de tocador, jabón liquido, distribución de jabones","Fabricantes de jabones en Perú, Jabones de glicerina, jabones de vegetales, ventas de jabones, mayoristas de jabones, fábrica de jabones, jabones de tocador, jabón liquido, distribución de jabones",783,,,,,
JOYERIAS ,,"joyerías en Perú, ventas de joyas, joyas de fantasías, maquinarias de joyerías, venta de joyas, taller de joyas, repuestos y accesorios de joyas, elaboración de joyas, confección de joyas, joyas finas, fabricantes de joya, insumos para joyas, joyas manuales, academias de joyas y pijoutería","joyerías en Perú, ventas de joyas, joyas de fantasías, maquinarias de joyerías, venta de joyas, taller de joyas, repuestos y accesorios de joyas, elaboración de joyas, confección de joyas, joyas finas, fabricantes de joya, insumos para joyas, joyas manuales, academias de joyas y pijoutería",784,,,,,
JUEGOS DIDACTICOS,,"Lima-Perú, juegos didácticos en Perú, material educativo, útiles escolares, fabrica de juegos didácticos, juegos didácticos en madera, juegos didácticos en plásticos, material didáctico, juegos educativos, venta de juegos didácticos, distribución de juegos didácticos","Lima-Perú, juegos didácticos en Perú, material educativo, útiles escolares, fabrica de juegos didácticos, juegos didácticos en madera, juegos didácticos en plásticos, material didáctico, juegos educativos, venta de juegos didácticos, distribución de juegos didácticos",785,,,,,
LADRILLOS,,"Ladrillos en Perú, concreto fabricado, materiales para construcción, fábrica de ladrillos, venta de ladrillos, ladrillos de polietileno, ladrillos cerámicos, ladrillos pandereta, ladrillos pastelero","Ladrillos en Perú, concreto fabricado, materiales para construcción, fábrica de ladrillos, venta de ladrillos, ladrillos de polietileno, ladrillos cerámicos, ladrillos pandereta, ladrillos pastelero",786,,,,,
EQUIPOS PARA LABORATORIOS,,"equipos para laboratorios en Perú, equipos y materiales para laboratorios, importador de equipos médicos, laboratorio ortopedia, equipos y mobiliarios médicos, instrumentos y reactivos para laboratorios, ventas de equipos para laboratorios y control de calidad, fabrica de equipos para laboratorios, representantes exclusivos para laboratorios, reactivos y productos químicos, reactivos y equipos para laboratorios, equipos médicos hospitalarios y de laboratorio, equipos e instrumentos normalizados para laboratorio, servicios de laboratorio de suelo, equipos de laboratorio y control ambiental, equipos analíticos para laboratorios,","equipos para laboratorios en Perú, equipos y materiales para laboratorios, importador de equipos médicos, laboratorio ortopedia, equipos y mobiliarios médicos, instrumentos y reactivos para laboratorios, ventas de equipos para laboratorios y control de calidad, fabrica de equipos para laboratorios, representantes exclusivos para laboratorios, reactivos y productos químicos, reactivos y equipos para laboratorios, equipos médicos hospitalarios y de laboratorio, equipos e instrumentos normalizados para laboratorio, servicios de laboratorio de suelo, equipos de laboratorio y control ambiental, equipos analíticos para laboratorios,",787,,,,,
LAVANDERIA Y TINTORERIAS,,"lavanderías y tintorerías en Perú, lavado al seco, lavandería industrial, lavanderías a empresas, lavados todo tipo de prendas, lavado en cuero y gamuza, lavandería de ropa fina, lavandería a domicilio, insumos para lavandería, maquinas para lavandería, equipos para lavanderías, ventas de equipos para lavandería, servicio técnico de lavanderías, fabrica de maquinarias para lavandería, instalación de equipos para lavandería","lavanderías y tintorerías en Perú, lavado al seco, lavandería industrial, lavanderías a empresas, lavados todo tipo de prendas, lavado en cuero y gamuza, lavandería de ropa fina, lavandería a domicilio, insumos para lavandería, maquinas para lavandería, equipos para lavanderías, ventas de equipos para lavandería, servicio técnico de lavanderías, fabrica de maquinarias para lavandería, instalación de equipos para lavandería",788,,,,,
LIBRERIAS,,"Librerías en Perú, libros y revistas, editoriales, libros para capacitación de docentes, ventas de libros, fabrica de libros en general, distribuidora e importación de libros, libros universitarios, biblias, útiles escolares, textos escolares libros y productos escolares","Librerías en Perú, libros y revistas, editoriales, libros para capacitación de docentes, ventas de libros, fabrica de libros en general, distribuidora e importación de libros, libros universitarios, biblias, útiles escolares, textos escolares libros y productos escolares",789,,,,,
LABORATORIOS FARMECEUTICOS,,"Laboratorio farmacéutico en Perú, productos farmacéuticos, medicina y material médico, fabricación de productos farmacéuticos cosmético y natural, especialista en industria farmacéutica, ventas de productos farmacéutica, distribuidores de productos farmacéuticos, maquinas y equipos farmacéutico, insumos para laboratorio farmacéutico","Laboratorio farmacéutico en Perú, productos farmacéuticos, medicina y material médico, fabricación de productos farmacéuticos cosmético y natural, especialista en industria farmacéutica, ventas de productos farmacéutica, distribuidores de productos farmacéuticos, maquinas y equipos farmacéutico, insumos para laboratorio farmacéutico",790,,,,,
LABORATORIOS VETERINARIOS,,"Laboratorios veterinaria en Perú, productos veterinarios, laboratorios biológicos veterinarios, productos farmacéuticos veterinarios, fabricante de fármaco veterinario","Laboratorios veterinaria en Perú, productos veterinarios, laboratorios biológicos veterinarios, productos farmacéuticos veterinarios, fabricante de fármaco veterinario",791,,,,,
LABORATORIO DE ANALISIS CLINICO,,"Laboratorio de análisis clínico en Perú, ecografías, especialistas medicas, análisis clínicos, análisis en general, laboratorio clínico con certificación, prueba de paternidad, anatomía patológica, tést de paternidad","Laboratorio de análisis clínico en Perú, ecografías, especialistas medicas, análisis clínicos, análisis en general, laboratorio clínico con certificación, prueba de paternidad, anatomía patológica, tést de paternidad",792,,,,,
LABORATORIO DE ANALISIS DE MINERALES,,"Laboratorio de Análisis de Minerales en Perú, análisis químico, pruebas metalúrgicas, ensayos geoquímicos","Laboratorio de Análisis de Minerales en Perú, análisis químico, pruebas metalúrgicas, ensayos geoquímicos",793,,,,,
LIMPIEZA DE CISTERNAS Y TANQUES,,"Limpieza de Cisterna y Tanques en Perú, desinfección de cisternas, limpieza y desinfección de tanques, limpieza de pozo sépticoc","Limpieza de Cisterna y Tanques en Perú, desinfección de cisternas, limpieza y desinfección de tanques, limpieza de pozo sépticoc",794,,,,,
LIMPIEZA INDUSTRIAL,,"Limpieza industrial en Perú, limpiezas de cisternas y tanques, Limpieza y mantenimiento integral, fumigación, limpieza integral, limpieza y lavado de fachadas en alturas, limpieza y desinfección hospitalaria, limpieza de plantas industriales, limpieza industrial y domestica, limpieza de aeronaves, ventas de productos de limpieza industrial ","Limpieza industrial en Perú, limpiezas de cisternas y tanques, Limpieza y mantenimiento integral, fumigación, limpieza integral, limpieza y lavado de fachadas en alturas, limpieza y desinfección hospitalaria, limpieza de plantas industriales, limpieza industrial y domestica, limpieza de aeronaves, ventas de productos de limpieza industrial ",795,,,,,
LIMPIEZA INDUSTRIAL Y EQUIPOS,,"Limpieza Industrial y Equipos en Perú, maquinarias y equipos para limpieza industrial lustradoras y aspiradoras industriales, fabrica de equipos para limpieza industrial, ventas de equipos para lavandería y limpieza industrial, ","Limpieza Industrial y Equipos en Perú, maquinarias y equipos para limpieza industrial lustradoras y aspiradoras industriales, fabrica de equipos para limpieza industrial, ventas de equipos para lavandería y limpieza industrial, ",796,,,,,
